Location,Video_code,Video_name,Observer,Group,Code,Species,Family
Revillagigedo,IC3_17Dec18_3de6,IC3_ROV_17Dec18_3de6,PAUL PRECIADO,Fish,hcr,Heteropriacanthus cruentatus,Priacanthidae
Revillagigedo,IC3_17Dec18_4de6,IC3_ROV_17Dec18_4de6,Hollarsmith,Fish,eci,Epinephelus cifuentesi,Serranidae
Revillagigedo,IC3_17Dec18_4de6,IC3_ROV_17Dec18_4de6,Hollarsmith,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC3_17Dec18_4de6,IC3_ROV_17Dec18_4de6,PAUL PRECIADO,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC3_17Dec18_4de6,IC3_ROV_17Dec18_4de6,PAUL PRECIADO,Fish,pfa,Prognathodes falcifer ,Chaetodontidae
Revillagigedo,IC3_17Dec18_4de6,IC3_ROV_17Dec18_4de6,PAUL PRECIADO,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC3_17Dec18_4de6,IC3_ROV_17Dec18_4de6,PAUL PRECIADO,Fish,hcr,Heteropriacanthus cruentatus,Priacanthidae
Revillagigedo,IC3_17Dec18_4de6,IC3_ROV_17Dec18_4de6,PAUL PRECIADO,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Hollarsmith,Invert,,Holothuria sp.,Holothuriidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Hollarsmith,Fish,eci,Epinephelus cifuentesi,Serranidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,Sri,Seriola rivoliana,Carangidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,Pco,Paranthias colonus,Serranidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,Clu,Caranx lugubris,Carangidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,Hcr,Heteropriacanthus cruentatus,Priacanthidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,Pfa,Prognathodes falcifer ,Chaetodontidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,Cal,Carcharhinus albimarginatus,Carcharhinidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC3_17Dec18_5de6,IC3_ROV_17Dec18_5de6,Twinquist,Fish,Xme,Xanthichthys mento,Balistidae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Hollarsmith,Fish,pse,Pristigenys serrula,Priacanthidae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Twinquist,Fish,Pfa,Prognathodes falcifer ,Chaetodontidae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Twinquist,Fish,Pco,Paranthias colonus,Serranidae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Twinquist,Fish,Hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Twinquist,Fish,Xme,Xanthichthys mento,Balistidae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Twinquist,Fish,Clu,Caranx lugubris,Carangidae
Revillagigedo,IC3_17Dec18_6de6,IC3_ROV_17Dec18_6de6,Twinquist,Fish,Cfa,Carcharhinus falciformis,Carcharhinidae
Revillagigedo,IC4_17Dec18_1de3,IC4_GPR_17Dec18_1de3,Hollarsmith,Invert,ains,Amphiaster insignis,Asterodiscididae
Revillagigedo,IC4_17Dec18_1de3,IC4_GPR_17Dec18_1de3,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC4_17Dec18_1de3,IC4_GPR_17Dec18_1de3,Hollarsmith,Fish,car,Caranx sp.,Carangidae
Revillagigedo,IC4_17Dec18_2de3,IC4_GPR_17Dec18_2de3,Hollarsmith,Invert,ains,Amphiaster insignis,Asterodiscididae
Revillagigedo,IC4_17Dec18_2de3,IC4_GPR_17Dec18_2de3,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC4_17Dec18_3de3,IC4_GPR_17Dec18_3de3,Hollarsmith,Invert,ains,Amphiaster insignis,Asterodiscididae
Revillagigedo,IC4_17Dec18_3de3,IC4_GPR_17Dec18_3de3,Hollarsmith,Fish,qev,Quassiremus evionthas,Ophichthidae
Revillagigedo,IC4_17Dec18_3de3,IC4_GPR_17Dec18_3de3,Hollarsmith,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC4_17Dec18_1de3,IC4_ROV_17Dec18_1de3,Hollarsmith,Fish,cme,Caranx melampygus,Carangidae
Revillagigedo,IC4_17Dec18_1de3,IC4_ROV_17Dec18_1de3,Hollarsmith,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC4_17Dec18_2de3,IC4_ROV_17Dec18_2de3,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC4_17Dec18_3de3,IC4_ROV_17Dec18_3de3,Hollarsmith,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC4_17Dec18_3de3,IC4_ROV_17Dec18_3de3,Hollarsmith,Fish,cme,Caranx melampygus,Carangidae
Revillagigedo,IC4_17Dec18_3de3,IC4_ROV_17Dec18_3de3,Hollarsmith,Fish,qev,Quassiremus evionthas,Ophichthidae
Revillagigedo,IC5_17Dec18_1de3,IC5_GPR_17Dec18_1de3,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC5_17Dec18_1de3,IC5_GPR_17Dec18_1de3,Hollarsmith,Fish,hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC5_17Dec18_1de3,IC5_GPR_17Dec18_1de3,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC5_17Dec18_1de3,IC5_GPR_17Dec18_1de3,Hollarsmith,Fish,ela,Epinephelus labriformis,Serranidae
Revillagigedo,IC5_17Dec18_1de3,IC5_GPR_17Dec18_1de3,Hollarsmith,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC5_17Dec18_2de3,IC5_GPR_17Dec18_2de3,Hollarsmith,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC5_17Dec18_2de3,IC5_GPR_17Dec18_2de3,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC5_17Dec18_2de3,IC5_GPR_17Dec18_2de3,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC5_17Dec18_2de3,IC5_GPR_17Dec18_2de3,Hollarsmith,Fish,pse,Pristigenys serrula,Priacanthidae
Revillagigedo,IC5_17Dec18_2de3,IC5_GPR_17Dec18_2de3,Hollarsmith,Fish,ela,Epinephelus labriformis,Serranidae
Revillagigedo,IC5_17Dec18_2de3,IC5_GPR_17Dec18_2de3,Hollarsmith,Fish,eci,Epinephelus cifuentesi,Serranidae
Revillagigedo,IC5_17Dec18_2de3,IC5_GPR_17Dec18_2de3,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,ela,Epinephelus labriformis,Serranidae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,pse,Pristigenys serrula,Priacanthidae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,sso,Serranus socorroensis,Serranidae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,ecl,Epinephelus clippertonensis,Serranidae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC5_17Dec18_3de3,IC5_GPR_17Dec18_3de3,Hollarsmith,Fish,hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Hollarsmith,Fish,bpo,Balistes polylepis,Balistidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Hollarsmith,Fish,bpo,Balistes polylepis,Balistidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Hollarsmith,Fish,Xme,Xanthichthys mento,Balistidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Hollarsmith,Fish,car,Caranx sp.,Carangidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Twinquist,Fish,Pco,Paranthias colonus,Serranidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Twinquist,Fish,Bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Twinquist,Fish,Tob,Triaenodon obesus,Carcharhinidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Twinquist,Fish,Hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC5_17Dec18_1de3,IC5_ROV_17Dec18_1de3,Twinquist,Fish,Cal,Carcharhinus albimarginatus,Carcharhinidae
Revillagigedo,IC5_17Dec18_2de3,IC5_ROV_17Dec18_2de3,Hollarsmith,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC5_17Dec18_2de3,IC5_ROV_17Dec18_2de3,Hollarsmith,Fish,ecl,Epinephelus clippertonensis,Serranidae
Revillagigedo,IC5_17Dec18_2de3,IC5_ROV_17Dec18_2de3,Hollarsmith,Fish,ecl,Epinephelus clippertonensis,Serranidae
Revillagigedo,IC5_17Dec18_2de3,IC5_ROV_17Dec18_2de3,Hollarsmith,Fish,ain,Anisotremus interruptus,Haemulidae
Revillagigedo,IC5_17Dec18_2de3,IC5_ROV_17Dec18_2de3,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC5_17Dec18_2de3,IC5_ROV_17Dec18_2de3,Twinquist,Fish,Pco,Paranthias colonus,Serranidae
Revillagigedo,IC5_17Dec18_2de3,IC5_ROV_17Dec18_2de3,Twinquist,Fish,Xme,Xanthichthys mento,Balistidae
Revillagigedo,IC5_17Dec18_3de3,IC5_ROV_17Dec18_3de3,Hollarsmith,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC5_17Dec18_3de3,IC5_ROV_17Dec18_3de3,Hollarsmith,Fish,pse,Pristigenys serrula,Priacanthidae
Revillagigedo,IC5_17Dec18_3de3,IC5_ROV_17Dec18_3de3,Hollarsmith,Fish,ela,Epinephelus labriformis,Serranidae
Revillagigedo,IC5_17Dec18_3de3,IC5_ROV_17Dec18_3de3,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC6_18Dec18_1de1,IC6_GPR_18Dec18_1de1,Hollarsmith,Fish,cfa,Carcharhinus falciformis,Carcharhinidae
Revillagigedo,IC6_18Dec18_1de1,IC6_GPR_18Dec18_1de1,Hollarsmith,Fish,cal,Carcharhinus albimarginatus,Carcharhinidae
Revillagigedo,IC6_18Dec18_1de1,IC6_GPR_18Dec18_1de1,Hollarsmith,Fish,cfa,Carcharhinus falciformis,Carcharhinidae
Revillagigedo,IC6_18Dec18_1de1,IC6_GPR_18Dec18_1de1,Hollarsmith,Fish,cal,Carcharhinus albimarginatus,Carcharhinidae
Revillagigedo,IC6_18Dec18_1de1,IC6_ROV_18Dec18_1de1,Hollarsmith,Fish,cfa,Carcharhinus falciformis,Carcharhinidae
Revillagigedo,IC6_18Dec18_1de1,IC6_ROV_18Dec18_1de1,Hollarsmith,Fish,cal,Carcharhinus albimarginatus,Carcharhinidae
Revillagigedo,IC7_18Dec18_1de1,IC7_GPR_18Dec18_1de1,Hollarsmith,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC7_18Dec18_1de1,IC7_GPR_18Dec18_1de1,Hollarsmith,Fish,fco,Fistularia commersonii,Fistulariidae
Revillagigedo,IC7_18Dec18_1de1,IC7_ROV_18Dec18_1de1,Hollarsmith,Fish,fco,Fistularia commersonii,Fistulariidae
Revillagigedo,IC7_18Dec18_1de1,IC7_ROV_18Dec18_1de1,Hollarsmith,Fish,fco,Fistularia commersonii,Fistulariidae
Revillagigedo,IC9_18Dec18_1de9,IC9_GPR_18Dec18_1de9,KCN,Fish,CLU,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_1de9,IC9_GPR_18Dec18_1de9,KCN,Fish,CME,Caranx melampygus,Carangidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,hal,Halichoeres sp.,Labridae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,ain,Anisotremus interruptus,Haemulidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,dde,Dermatolepis dermatolepis,Serranidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,bpo,Balistes polylepis,Balistidae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,ste,Stegastes sp.,Pomacentridae
Revillagigedo,IC9_18Dec18_2de9,IC9_GPR_18Dec18_2de9,Hollarsmith,Fish,ach,Aulostomus chinensis,Auslostomidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,scor,Scorpaena sp.,Scorpenidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,ain,Anisotremus interruptus,Haemulidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,hal,Halichoeres sp.,Labridae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,cre,Chilomycterus reticulatus,Diodontidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,ach,Aulostomus chinensis,Auslostomidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,pfa,Prognathodes falcifer ,Chaetodontidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,pfa,Prognathodes falcifer ,Chaetodontidae
Revillagigedo,IC9_18Dec18_3de9,IC9_GPR_18Dec18_3de9,Hollarsmith,Fish,sso,Serranus socorroensis,Serranidae
Revillagigedo,IC9_18dec18_4de9,IC9_GPR_18dec18_4de9,Hollarsmith,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC9_18dec18_4de9,IC9_GPR_18dec18_4de9,Hollarsmith,Fish,dde,Dermatolepis dermatolepis,Serranidae
Revillagigedo,IC9_18dec18_4de9,IC9_GPR_18dec18_4de9,Hollarsmith,Fish,scor,Scorpaena sp.,Scorpenidae
Revillagigedo,IC9_18dec18_4de9,IC9_GPR_18dec18_4de9,Twinquist,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_5de9,IC9_GPR_18Dec18_5de9,Hollarsmith,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC9_18Dec18_5de9,IC9_GPR_18Dec18_5de9,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_5de9,IC9_GPR_18Dec18_5de9,Hollarsmith,Fish,ach,Aulostomus chinensis,Auslostomidae
Revillagigedo,IC9_18Dec18_5de9,IC9_GPR_18Dec18_5de9,Hollarsmith,Fish,hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC9_18Dec18_5de9,IC9_GPR_18Dec18_5de9,Hollarsmith,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC9_18Dec18_6de9,IC9_GPR_18Dec18_6de9,Twinquist,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC9_18Dec18_6de9,IC9_GPR_18Dec18_6de9,Twinquist,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC9_18Dec18_7de9,IC9_GPR_18Dec18_7de9,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,IC9_18Dec18_9de9,IC9_GPR_18Dec18_9de9,Hollarsmith,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC9_18Dec18_1de9,IC9_ROV_18Dec18_1de9,KCN,Fish,SRI,Seriola rivoliana,Carangidae
Revillagigedo,IC9_18Dec18_1de9,IC9_ROV_18Dec18_1de9,KCN,Fish,CLU,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_1de9,IC9_ROV_18Dec18_1de9,KCN,Fish,CFA,Carcharhinus falciformis,Carcharhinidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,Hollarsmith,Fish,ain,Anisotremus interruptus,Haemulidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,XME,Xanthichthys mento,Balistidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,BDI,Bodianus diplotaenia,Labridae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,CLU,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,DDE,Dermatolepis dermatolepis,Serranidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,BPO,Balistes polylepis,Balistidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,BDI,Bodianus diplotaenia,Labridae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,PCO,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,ELA,Epinephelus labriformis,Serranidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,SVE,Sufflamen verres,Triggerfish
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,SRI,Seriola rivoliana,Carangidae
Revillagigedo,IC9_18Dec18_2de9,IC9_ROV_18Dec18_2de9,KCN,Fish,HCL,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Hollarsmith,Fish,ain,Anisotremus interruptus,Haemulidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Hollarsmith,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Hollarsmith,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Hollarsmith,Fish,dde,Dermatolepis dermatolepis,Serranidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Hollarsmith,Fish,ela,Epinephelus labriformis,Serranidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,pfa,Prognathodes falcifer ,Chaetodontidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,hcl,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,lno,Lutjanus novemfasciatus,Lutjanidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,cre,Chilomycterus reticulatus,Diodontidae
Revillagigedo,IC9_18Dec18_3de9,IC9_ROV_18Dec18_3de9,Twinquist,Fish,ach,Aulostomus chinensis,Auslostomidae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Hollarsmith,Fish,calt,Chromis alta,Pomacentridae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Twinquist,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Twinquist,Fish,bdi,Bodianus diplotaenia,Labridae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Twinquist,Fish,dde,Dermatolepis dermatolepis,Serranidae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Twinquist,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Twinquist,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Twinquist,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC9_18Dec18_4de9,IC9_ROV_18Dec18_4de9,Twinquist,Fish,ain,Anisotremus interruptus,Haemulidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Hollarsmith,Fish,eci,Epinephelus cifuentesi,Serranidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Hollarsmith,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Twinquist,Fish,pco,Paranthias colonus,Serranidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Twinquist,Fish,ain,Anisotremus interruptus,Haemulidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Twinquist,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Twinquist,Fish,ach,Aulostomus chinensis,Auslostomidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Twinquist,Fish,clu,Caranx lugubris,Carangidae
Revillagigedo,IC9_18Dec18_5de9,IC9_ROV_18Dec18_5de9,Twinquist,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC9_18Dec18_6de9,IC9_ROV_18Dec18_6de9,Hollarsmith,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC9_18Dec18_6de9,IC9_ROV_18Dec18_6de9,Hollarsmith,Fish,bpo,Balistes polylepis,Balistidae
Revillagigedo,IC9_18Dec18_6de9,IC9_ROV_18Dec18_6de9,Twinquist,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC9_18Dec18_6de9,IC9_ROV_18Dec18_6de9,Twinquist,Fish,sri,Seriola rivoliana,Carangidae
Revillagigedo,IC9_18Dec18_6de9,IC9_ROV_18Dec18_6de9,Twinquist,Fish,xme,Xanthichthys mento,Balistidae
Revillagigedo,IC9_18Dec18_9de9,IC9_ROV_18Dec18_9de9,Hollarsmith,Invert,pcu,Pentaceraster cummingii,Oreasteridae
Revillagigedo,IC9_18Dec18_9de9,IC9_ROV_18Dec18_9de9,Hollarsmith,Fish,sri,Seriola rivoliana,Carangidae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Hollarsmith,Fish,slac,Synodus lacertinus,Synodontidae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,Sps,Serranus psittacinus,Serranidae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,Lfa,Liopropoma fasciatum,Serranidae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,Sgu,Scorpaena guttata,Scorpenidae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,Hdi,Halichoeres dispilus,Labridae
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,Chu,Chaetodon humeralis,Chaetodontidae
